customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,support_calls,is_active,signup_date,churn
CUST-001436,71,136.97,9703.61,two-year,dsl,2,false,2024-01-10,0
CUST-001437,54,47.79,2539.29,two-year,fiber,3,true,2023-07-03,0
CUST-001438,56,66.93,3482.84,month-to-month,dsl,9,true,2023-04-07,0
CUST-001439,1,98.88,89.49,one-year,none,4,true,2024-02-12,0
CUST-001440,32,55.64,1617.72,two-year,none,9,true,2025-06-02,0
CUST-001441,58,83.74,4716.15,one-year,none,10,true,2025-04-06,0
CUST-001442,19,111.73,1966.92,one-year,dsl,2,false,2025-05-04,0
CUST-001443,7,60.85,438.17,month-to-month,fiber,4,true,2023-07-18,1
CUST-001444,42,128.85,5559.08,two-year,dsl,5,true,2023-06-23,0
CUST-001445,46,87.12,4172.16,two-year,none,6,true,2024-11-14,0
CUST-001446,64,39.18,2357.06,month-to-month,dsl,2,true,2023-10-10,0
CUST-001447,52,42.49,2236.05,two-year,none,0,true,2024-07-28,0
CUST-001448,72,128.69,8458.77,one-year,fiber,7,false,2023-04-03,0
CUST-001449,40,96.85,4047.81,month-to-month,dsl,2,true,2023-08-11,0
CUST-001450,31,60.01,1864.28,one-year,dsl,3,true,2025-01-25,0
CUST-001451,36,43.14,1430.45,month-to-month,fiber,5,true,2025-05-05,0
CUST-001452,37,53.72,1919.94,month-to-month,dsl,1,true,2024-08-15,0
CUST-001453,57,127.84,7309.15,two-year,none,2,false,2025-05-04,0
CUST-001454,72,47.39,3430.26,month-to-month,none,5,true,2024-11-29,0
CUST-001455,64,91.71,5936.76,month-to-month,fiber,4,false,2025-03-02,0
CUST-001456,33,24.09,729.22,month-to-month,fiber,10,true,2024-05-01,0
CUST-001457,47,93.29,4379.13,two-year,fiber,0,true,2023-04-18,0
CUST-001458,53,81.81,4121.3,month-to-month,dsl,1,true,2024-01-02,0
CUST-001459,23,117.77,2616.21,one-year,none,9,true,2024-08-12,0
CUST-001460,60,128.43,7227.16,two-year,fiber,5,true,2024-05-09,0
CUST-001461,29,119.21,3578.54,one-year,dsl,8,false,2024-03-12,0
CUST-001462,3,41.32,114.66,two-year,fiber,4,true,2024-12-15,0
CUST-001463,17,36.89,595.76,month-to-month,none,0,true,2023-11-13,0
CUST-001464,58,71.48,4017.68,month-to-month,fiber,10,false,2023-06-26,0
CUST-001465,30,131.51,3809.12,month-to-month,dsl,3,true,2024-07-22,0
CUST-001466,61,40.71,2272.2,one-year,dsl,8,true,2024-12-16,0
CUST-001467,48,128.08,6184.32,one-year,none,1,true,2023-11-22,0
CUST-001468,41,136.74,5735.11,month-to-month,fiber,6,true,2024-06-30,0
CUST-001469,3,48.82,145.18,one-year,none,3,true,2023-12-15,0
CUST-001470,50,138.9,6923.03,month-to-month,none,2,true,2023-02-15,0
CUST-001471,43,69.93,2787.42,one-year,dsl,2,true,2024-02-01,0
CUST-001472,33,144.61,4596.8,one-year,dsl,2,true,2024-06-13,0
CUST-001473,44,109.19,4397.0,one-year,dsl,6,true,2023-01-13,0
CUST-001474,64,69.92,4332.6,month-to-month,none,7,true,2024-11-17,0
CUST-001475,54,53.62,2881.34,month-to-month,fiber,9,true,2024-04-06,0
CUST-001476,42,129.74,5698.46,one-year,none,1,true,2024-03-10,0
CUST-001477,10,39.55,375.95,one-year,none,9,true,2024-06-11,0
CUST-001478,55,26.31,1363.49,two-year,fiber,1,true,2024-04-16,0
CUST-001479,47,52.8,2359.06,two-year,none,4,true,2023-01-25,0
CUST-001480,45,74.22,3229.74,month-to-month,fiber,4,true,2024-09-02,0
CUST-001481,68,116.03,7395.29,two-year,dsl,1,true,2023-05-10,0
CUST-001482,55,136.05,7122.14,two-year,fiber,7,true,2023-09-07,0
CUST-001483,72,79.59,5223.22,two-year,none,5,false,2024-09-15,0
CUST-001484,48,86.64,4195.36,two-year,dsl,5,true,2025-02-06,0
CUST-001485,23,143.55,3098.69,one-year,dsl,10,true,2023-03-23,0
CUST-001486,24,94.22,2372.62,one-year,dsl,9,true,2025-05-24,0
CUST-001487,47,94.53,4142.04,two-year,dsl,6,true,2024-12-06,0
CUST-001488,5,98.6,510.98,one-year,none,10,true,2023-01-06,0
CUST-001489,16,55.72,864.21,month-to-month,fiber,10,true,2023-08-15,1
CUST-001490,28,28.28,746.84,two-year,fiber,9,true,2024-08-25,0
CUST-001491,69,70.58,5062.29,two-year,fiber,0,true,2023-11-24,0
CUST-001492,59,131.07,7538.61,one-year,dsl,8,true,2024-11-20,0
CUST-001493,10,102.08,1004.67,one-year,dsl,5,false,2025-02-04,0
CUST-001494,37,117.61,4211.12,one-year,fiber,7,false,2024-10-01,0
CUST-001495,72,76.1,5749.73,two-year,fiber,0,true,2023-10-18,0
CUST-001496,48,139.75,6169.71,one-year,dsl,9,true,2023-05-07,0
CUST-001497,14,94.2,1222.26,month-to-month,dsl,2,true,2025-01-22,0
CUST-001498,45,117.67,5097.78,two-year,fiber,9,true,2025-02-27,0
CUST-001499,40,85.3,3343.34,month-to-month,none,3,true,2024-05-21,0
CUST-001500,20,140.11,2596.64,one-year,fiber,4,false,2025-04-29,0
CUST-001501,22,108.84,2190.35,one-year,none,9,true,2024-03-04,0
CUST-001502,28,38.01,1056.82,two-year,dsl,1,true,2025-01-19,0
CUST-001503,31,41.64,1282.87,month-to-month,fiber,10,false,2024-01-15,0
CUST-001504,49,91.77,4629.45,two-year,none,2,true,2025-01-10,0
CUST-001505,25,61.95,1461.94,month-to-month,fiber,0,true,2024-04-17,0
CUST-001506,56,148.66,8487.41,two-year,none,7,true,2023-04-24,0
CUST-001507,31,80.09,2592.95,one-year,dsl,0,true,2024-11-29,0
CUST-001508,49,29.15,1374.88,two-year,fiber,4,true,2024-07-04,0
CUST-001509,68,112.92,7415.79,two-year,none,0,true,2024-02-12,0
CUST-001510,46,71.93,3438.18,two-year,dsl,10,true,2024-03-14,0
CUST-001511,33,118.53,3860.53,month-to-month,dsl,1,true,2024-01-11,0
CUST-001512,31,123.42,3563.99,one-year,dsl,1,true,2024-12-11,0
CUST-001513,31,118.41,3492.19,two-year,fiber,7,true,2024-04-06,0
CUST-001514,4,118.97,438.86,two-year,fiber,4,false,2024-01-15,0
CUST-001515,39,142.82,5145.24,two-year,fiber,10,true,2024-12-31,0
CUST-001516,16,39.05,589.72,one-year,dsl,6,true,2023-08-22,0
CUST-001517,38,39.29,1346.42,month-to-month,none,5,true,2025-02-02,0
CUST-001518,61,100.4,5668.51,two-year,fiber,5,true,2024-08-24,0
CUST-001519,47,69.14,3376.03,one-year,none,10,true,2024-06-21,0
CUST-001520,1,106.94,97.28,one-year,fiber,3,true,2023-08-18,0
CUST-001521,15,104.5,1494.57,two-year,none,7,true,2024-10-15,0
CUST-001522,29,116.38,3221.57,two-year,none,0,true,2023-04-12,0
CUST-001523,34,91.93,3063.77,two-year,dsl,8,true,2025-03-28,0
CUST-001524,31,51.81,1637.57,two-year,none,2,true,2024-10-28,0
CUST-001525,58,43.07,2615.24,month-to-month,none,4,true,2023-04-04,0
CUST-001526,16,87.93,1279.04,two-year,dsl,3,true,2025-02-18,0
CUST-001527,68,134.61,8308.27,one-year,dsl,10,false,2024-05-04,0
CUST-001528,25,32.98,814.94,month-to-month,fiber,9,true,2024-08-05,0
CUST-001529,56,121.06,6299.52,one-year,dsl,10,true,2024-04-12,0
CUST-001530,34,84.04,2647.29,one-year,fiber,8,true,2023-10-18,0
CUST-001531,68,52.37,3352.1,one-year,fiber,8,true,2024-10-02,0
CUST-001532,0,61.5,64.34,month-to-month,fiber,7,true,2023-07-03,1
CUST-001533,38,32.29,1262.98,one-year,none,5,true,2024-07-05,0
CUST-001534,29,47.72,1349.65,month-to-month,dsl,5,true,2024-04-28,0
CUST-001535,26,94.23,2261.8,one-year,none,2,true,2024-02-10,0
CUST-001536,20,62.34,1218.71,month-to-month,none,7,true,2025-03-18,0
CUST-001537,29,141.27,3977.19,two-year,fiber,4,true,2023-11-10,0
CUST-001538,40,78.46,3024.77,one-year,none,6,true,2023-01-06,0
CUST-001539,52,65.97,3501.81,one-year,dsl,7,true,2023-01-20,0
CUST-001540,32,58.32,1784.17,month-to-month,dsl,5,true,2024-01-27,0
CUST-001541,25,123.67,3068.97,two-year,none,7,true,2023-04-20,0
CUST-001542,61,142.39,8589.73,month-to-month,fiber,0,true,2024-02-04,0
CUST-001543,31,56.42,1733.29,two-year,fiber,6,false,2023-02-27,0
CUST-001544,47,76.96,3409.62,one-year,none,7,false,2025-02-06,0
CUST-001545,19,133.61,2509.32,two-year,fiber,9,true,2023-04-01,0
CUST-001546,69,119.16,7721.38,one-year,none,8,true,2024-12-07,0
CUST-001547,40,144.44,5512.9,month-to-month,none,7,true,2023-08-08,0
CUST-001548,58,67.09,3618.24,one-year,dsl,4,true,2025-02-04,0
CUST-001549,52,75.55,4010.75,month-to-month,dsl,0,true,2023-03-03,0
CUST-001550,2,93.54,196.31,two-year,fiber,8,true,2023-12-01,1
CUST-001551,42,102.47,4347.49,one-year,fiber,9,false,2024-07-25,0
CUST-001552,65,130.02,7717.39,two-year,dsl,7,true,2023-07-15,0
CUST-001553,35,80.54,2913.06,two-year,fiber,2,true,2023-03-16,0
CUST-001554,58,88.6,5158.78,two-year,fiber,6,true,2024-02-16,0
CUST-001555,49,22.45,1027.21,month-to-month,none,6,true,2025-05-26,0
CUST-001556,68,79.51,5405.65,two-year,fiber,9,true,2025-01-02,0
CUST-001557,18,46.8,781.11,month-to-month,dsl,0,true,2025-05-14,0
CUST-001558,44,144.11,6018.21,month-to-month,none,5,true,2024-11-04,0
CUST-001559,54,148.83,7514.0,one-year,dsl,3,true,2023-01-28,0
CUST-001560,48,23.31,1152.59,one-year,dsl,3,true,2024-04-02,0
CUST-001561,48,96.73,4265.55,month-to-month,dsl,2,true,2024-08-15,0
CUST-001562,26,35.65,902.21,month-to-month,dsl,9,true,2023-11-21,0
CUST-001563,64,66.78,4010.19,month-to-month,dsl,1,true,2023-01-17,0
CUST-001564,12,66.11,826.53,one-year,fiber,1,true,2025-05-18,0
CUST-001565,10,104.56,1068.11,month-to-month,none,7,false,2023-10-09,1
CUST-001566,18,130.16,2170.92,one-year,dsl,0,false,2023-06-09,0
CUST-001567,7,97.51,635.8,one-year,dsl,10,true,2024-09-24,0
CUST-001568,22,42.7,918.54,month-to-month,fiber,2,true,2025-04-09,0
CUST-001569,20,23.9,444.83,one-year,dsl,6,true,2025-05-11,0
CUST-001570,3,63.11,195.64,one-year,dsl,0,true,2023-05-28,0
CUST-001571,48,119.13,5766.15,month-to-month,none,2,true,2023-01-16,0
CUST-001572,53,148.46,7214.22,month-to-month,dsl,7,true,2024-03-01,0
CUST-001573,17,131.4,2281.63,two-year,fiber,0,true,2024-04-25,0
CUST-001574,41,105.33,4123.49,one-year,dsl,9,true,2023-04-09,0
CUST-001575,25,36.36,888.28,two-year,none,2,true,2023-03-26,0
CUST-001576,36,135.3,4460.6,two-year,fiber,3,true,2025-01-17,0
CUST-001577,59,106.89,6167.69,one-year,none,9,true,2023-10-01,0
CUST-001578,54,68.72,3420.63,month-to-month,fiber,0,true,2025-03-29,0
CUST-001579,23,21.86,500.36,month-to-month,dsl,3,true,2023-11-27,0
CUST-001580,44,44.41,2013.5,one-year,fiber,9,true,2023-08-08,0
CUST-001581,56,35.32,1862.99,one-year,none,8,true,2023-12-12,0
CUST-001582,43,124.91,5226.66,month-to-month,fiber,8,true,2023-04-09,0
CUST-001583,33,28.21,888.86,one-year,none,10,false,2024-07-10,0
CUST-001584,14,35.64,502.4,month-to-month,fiber,2,true,2023-11-11,0
CUST-001585,64,43.74,2863.76,two-year,dsl,8,true,2025-05-10,0
CUST-001586,45,88.32,4041.93,month-to-month,dsl,9,true,2024-06-21,0
CUST-001587,69,49.96,3592.28,two-year,fiber,8,true,2023-06-12,0
CUST-001588,28,129.62,3675.33,month-to-month,none,2,true,2024-09-16,0
CUST-001589,6,144.68,904.83,month-to-month,fiber,4,true,2024-06-18,1
CUST-001590,41,37.7,1608.64,one-year,fiber,0,false,2024-12-26,0
CUST-001591,8,27.7,213.08,one-year,dsl,2,true,2023-06-14,0
CUST-001592,20,103.99,1993.8,month-to-month,fiber,3,true,2023-12-25,0
CUST-001593,51,36.05,1858.68,one-year,dsl,10,true,2024-03-30,0
CUST-001594,1,102.78,100.53,one-year,fiber,8,false,2024-10-05,0
CUST-001595,56,58.85,3027.77,month-to-month,none,9,true,2023-03-14,0
CUST-001596,34,143.43,4418.93,two-year,fiber,4,false,2024-04-22,0
CUST-001597,62,118.6,6865.65,month-to-month,none,1,false,2025-01-19,0
CUST-001598,30,133.02,3989.55,two-year,fiber,6,true,2024-10-15,0
CUST-001599,35,137.62,4797.62,one-year,none,5,true,2025-05-06,0
CUST-001600,1,33.15,33.84,one-year,dsl,3,true,2023-08-15,0
CUST-001601,13,149.65,1992.02,two-year,fiber,7,true,2025-05-07,0
CUST-001602,48,25.47,1120.07,two-year,none,10,true,2024-08-12,0
CUST-001603,53,125.99,6729.18,month-to-month,fiber,0,true,2025-03-18,0
CUST-001604,66,24.85,1574.17,one-year,none,10,true,2024-03-18,0
CUST-001605,72,43.5,3115.02,month-to-month,dsl,5,false,2024-02-27,0
CUST-001606,32,66.62,2137.07,two-year,fiber,5,true,2023-09-12,0
CUST-001607,58,110.88,6400.31,month-to-month,fiber,2,true,2025-02-28,0
CUST-001608,51,117.93,6117.55,two-year,fiber,2,true,2025-05-27,0
CUST-001609,68,116.18,8101.19,one-year,none,3,true,2023-11-10,0
CUST-001610,51,60.68,3016.01,two-year,dsl,2,true,2023-07-27,0
CUST-001611,44,63.81,2711.24,two-year,fiber,5,true,2023-06-22,0
CUST-001612,39,138.15,5414.97,month-to-month,dsl,8,true,2024-07-27,0
CUST-001613,9,45.82,376.74,one-year,none,9,true,2024-11-10,0
CUST-001614,43,89.27,3683.2,one-year,dsl,6,false,2025-01-23,0
CUST-001615,72,146.2,9985.08,one-year,none,3,true,2023-02-11,0
CUST-001616,35,23.43,765.66,month-to-month,none,3,true,2023-08-20,0
CUST-001617,1,58.58,61.2,month-to-month,dsl,9,true,2024-03-25,1
CUST-001618,24,73.6,1814.42,two-year,none,9,true,2024-08-12,0
CUST-001619,33,111.88,3866.63,one-year,none,4,true,2024-01-09,0
CUST-001620,69,66.42,4783.32,month-to-month,fiber,2,true,2025-04-27,0
CUST-001621,16,32.56,540.56,month-to-month,none,8,true,2024-07-02,0
CUST-001622,44,113.28,4968.1,two-year,dsl,8,true,2023-08-18,0
CUST-001623,58,100.44,5677.38,two-year,dsl,6,false,2023-06-25,0
CUST-001624,7,136.46,927.99,one-year,none,2,false,2023-12-29,0
CUST-001625,72,52.76,3929.7,two-year,fiber,0,true,2024-05-17,0
CUST-001626,27,106.03,2709.57,month-to-month,fiber,10,true,2023-08-27,1
CUST-001627,18,119.62,2254.42,two-year,fiber,9,true,2023-01-07,1
CUST-001628,45,96.37,4406.87,month-to-month,none,1,true,2024-06-26,0
CUST-001629,24,52.34,1243.89,month-to-month,none,2,true,2023-01-31,0
CUST-001630,15,63.13,865.63,one-year,none,6,true,2024-12-02,0
CUST-001631,60,38.01,2169.98,one-year,fiber,1,true,2023-07-01,0
CUST-001632,11,43.99,464.64,one-year,fiber,3,true,2024-10-24,0
CUST-001633,12,88.1,954.72,one-year,fiber,9,false,2024-07-24,0
CUST-001634,21,20.22,444.9,one-year,dsl,0,false,2024-01-29,0
CUST-001635,47,131.72,6459.25,two-year,none,3,true,2024-05-25,0
CUST-001636,12,133.37,1659.48,month-to-month,fiber,9,true,2023-07-01,1
CUST-001637,64,39.35,2575.94,two-year,dsl,0,true,2024-07-04,0
CUST-001638,37,34.01,1261.46,month-to-month,fiber,9,true,2023-04-13,0
CUST-001639,43,141.92,6342.34,two-year,dsl,8,true,2025-03-13,0
CUST-001640,70,28.51,1869.84,month-to-month,none,2,true,2025-04-17,0
CUST-001641,45,27.62,1301.75,one-year,dsl,7,true,2024-11-06,0
CUST-001642,66,31.82,2096.38,two-year,dsl,8,true,2024-12-20,0
CUST-001643,25,56.73,1305.25,one-year,none,3,true,2024-10-03,0
CUST-001644,10,83.76,815.56,one-year,fiber,5,true,2024-09-16,0
CUST-001645,7,88.58,561.93,one-year,fiber,1,true,2024-08-24,0
CUST-001646,22,103.32,2297.79,two-year,none,8,false,2023-11-07,0
CUST-001647,6,127.09,764.54,one-year,none,6,true,2024-06-20,0
CUST-001648,5,138.39,632.99,two-year,fiber,2,true,2024-12-30,0
CUST-001649,63,46.88,2941.81,two-year,dsl,0,false,2024-01-26,0
CUST-001650,37,20.62,714.16,two-year,dsl,5,true,2024-02-04,0
CUST-001651,5,40.27,199.3,one-year,fiber,9,true,2024-03-08,1
CUST-001652,39,46.63,1876.4,two-year,none,4,true,2023-01-11,0
CUST-001653,35,129.54,4209.38,one-year,fiber,7,true,2023-01-11,0
CUST-001654,57,36.76,2102.5,one-year,dsl,1,true,2023-04-29,0
CUST-001655,23,89.8,1910.71,one-year,dsl,4,true,2025-01-02,0
CUST-001656,68,57.24,4002.57,one-year,fiber,4,false,2023-05-03,0
CUST-001657,71,130.04,8587.63,month-to-month,dsl,8,true,2024-04-25,0
CUST-001658,4,128.3,476.08,month-to-month,dsl,1,true,2024-09-22,0
CUST-001659,56,97.61,4953.2,two-year,dsl,8,true,2023-07-13,0
CUST-001660,5,93.94,489.56,two-year,fiber,5,true,2023-09-14,0
CUST-001661,25,137.2,3116.03,one-year,fiber,6,true,2023-10-26,0
CUST-001662,24,63.67,1540.58,month-to-month,dsl,0,true,2023-03-13,0
CUST-001663,36,92.39,3064.96,two-year,none,5,false,2024-12-02,0
CUST-001664,2,100.42,185.87,two-year,none,5,true,2023-05-27,0
CUST-001665,0,69.56,68.48,two-year,dsl,6,true,2023-05-03,0
CUST-001666,72,90.93,5911.7,two-year,dsl,7,true,2024-10-22,0
CUST-001667,49,78.46,3891.48,two-year,none,10,true,2023-09-14,0
CUST-001668,61,139.53,7855.71,two-year,fiber,8,true,2023-08-18,0
CUST-001669,22,145.2,3061.09,two-year,none,4,true,2024-01-12,0
CUST-001670,18,25.53,441.87,one-year,fiber,8,true,2024-02-16,0
CUST-001671,26,142.44,3567.05,two-year,fiber,6,true,2024-04-08,0
CUST-001672,46,63.91,2939.29,one-year,fiber,2,true,2023-07-30,0
CUST-001673,72,45.3,3362.84,two-year,dsl,10,true,2024-01-08,0
CUST-001674,47,103.72,4543.48,two-year,fiber,2,true,2024-07-09,0
CUST-001675,52,26.62,1290.91,one-year,none,8,true,2024-11-06,0
CUST-001676,23,142.62,2963.96,two-year,fiber,3,true,2024-11-14,0
CUST-001677,72,120.0,8607.04,two-year,none,9,true,2023-07-22,0
CUST-001678,31,132.84,3786.88,one-year,fiber,7,true,2025-02-20,0
CUST-001679,4,107.9,439.39,two-year,none,1,false,2025-06-01,0
CUST-001680,40,141.1,5381.58,one-year,dsl,2,true,2023-11-11,0
CUST-001681,40,95.85,3926.93,one-year,none,7,true,2023-06-29,0
CUST-001682,20,137.11,2530.51,month-to-month,none,6,false,2024-09-25,0
CUST-001683,60,110.98,6273.82,two-year,none,3,true,2024-11-10,0
CUST-001684,5,37.63,180.09,one-year,dsl,6,true,2025-02-24,0
CUST-001685,56,96.04,4987.11,two-year,fiber,0,true,2024-11-18,0
CUST-001686,47,28.96,1252.56,one-year,dsl,4,true,2023-06-03,0
CUST-001687,41,58.01,2423.4,two-year,dsl,1,true,2025-03-29,0
CUST-001688,53,148.92,7535.87,two-year,none,4,true,2023-10-14,0
CUST-001689,40,137.76,5002.35,month-to-month,fiber,3,true,2023-09-27,0
CUST-001690,5,55.47,291.01,one-year,fiber,10,true,2023-03-24,0
CUST-001691,1,115.5,104.28,month-to-month,dsl,6,true,2024-04-26,1
CUST-001692,34,110.59,3573.36,month-to-month,none,8,true,2025-03-13,0
CUST-001693,16,142.58,2299.23,two-year,fiber,8,true,2023-10-16,0
CUST-001694,10,124.71,1293.24,one-year,none,8,true,2023-01-24,0
CUST-001695,9,43.02,352.23,month-to-month,dsl,9,true,2025-03-08,0
CUST-001696,1,115.75,110.1,month-to-month,dsl,9,false,2024-08-19,1
CUST-001697,42,122.2,4700.64,one-year,none,1,false,2023-05-23,0
CUST-001698,23,31.92,765.52,two-year,dsl,0,true,2024-12-03,0
CUST-001699,10,70.3,698.65,month-to-month,none,3,true,2023-07-22,0
CUST-001700,23,81.0,1881.14,one-year,none,9,true,2023-03-04,0
CUST-001701,10,42.86,398.45,two-year,dsl,2,true,2024-08-12,0
CUST-001702,9,44.47,411.15,two-year,dsl,3,true,2024-10-12,0
CUST-001703,52,85.87,4209.87,one-year,none,6,true,2023-12-20,0
CUST-001704,32,56.59,1673.6,two-year,dsl,0,false,2023-12-19,0
CUST-001705,55,30.39,1695.96,month-to-month,none,7,false,2025-02-01,0
CUST-001706,46,110.75,5047.76,one-year,none,1,true,2025-01-14,0
CUST-001707,61,68.16,3929.24,one-year,fiber,7,true,2025-02-01,0
CUST-001708,5,109.81,527.89,two-year,dsl,7,true,2025-03-26,0
CUST-001709,59,78.78,4282.28,one-year,fiber,6,true,2023-01-26,0
CUST-001710,19,71.92,1232.69,one-year,fiber,10,true,2023-06-04,0
CUST-001711,12,22.13,257.82,month-to-month,dsl,4,true,2023-01-23,0
CUST-001712,70,56.1,3646.19,month-to-month,fiber,9,true,2024-03-19,0
CUST-001713,7,65.94,422.76,month-to-month,fiber,5,true,2024-09-14,0
CUST-001714,63,124.47,7547.17,month-to-month,none,0,true,2024-10-08,0
CUST-001715,54,99.51,5319.09,two-year,fiber,8,true,2025-01-12,0
CUST-001716,47,93.49,4266.73,two-year,dsl,0,true,2024-03-03,0
CUST-001717,29,138.32,4153.21,one-year,none,10,true,2024-05-02,0
CUST-001718,42,110.78,4816.9,two-year,fiber,5,true,2024-08-09,0
CUST-001719,30,125.73,3535.65,month-to-month,none,9,true,2023-01-20,0
CUST-001720,18,101.07,1659.52,month-to-month,fiber,7,true,2025-01-15,0
CUST-001721,24,122.87,2776.17,one-year,fiber,2,true,2025-03-07,0
CUST-001722,0,62.54,64.02,month-to-month,dsl,7,true,2025-03-13,1
CUST-001723,40,98.62,3867.67,one-year,fiber,10,true,2024-09-03,0
CUST-001724,7,115.61,752.01,one-year,none,8,true,2025-03-20,0
CUST-001725,38,53.93,1888.69,two-year,dsl,0,false,2024-10-21,0
CUST-001726,59,120.85,7479.15,month-to-month,fiber,7,true,2024-07-22,0
CUST-001727,13,141.8,1785.13,one-year,fiber,3,true,2024-04-09,0
CUST-001728,41,144.29,5434.26,two-year,dsl,5,true,2024-01-13,0
CUST-001729,70,23.31,1574.82,two-year,fiber,5,true,2023-12-01,0
CUST-001730,36,62.12,2266.45,month-to-month,none,0,true,2023-02-27,0
CUST-001731,63,28.3,1622.77,two-year,dsl,2,false,2023-06-17,0
CUST-001732,46,146.4,6402.55,month-to-month,dsl,6,true,2023-03-13,0
CUST-001733,67,74.13,5058.39,two-year,dsl,2,true,2023-04-02,0
CUST-001734,14,119.16,1718.79,one-year,dsl,3,true,2024-10-22,0
CUST-001735,28,82.23,2086.76,month-to-month,dsl,3,true,2025-06-10,0
CUST-001736,49,118.28,5798.85,one-year,fiber,0,true,2023-10-24,0
CUST-001737,53,91.5,4393.74,two-year,none,9,false,2023-08-24,0
CUST-001738,10,95.61,913.28,month-to-month,fiber,2,true,2023-06-05,0
CUST-001739,36,54.53,1876.99,two-year,none,6,true,2023-07-26,0
CUST-001740,25,62.52,1467.74,one-year,fiber,1,true,2024-04-07,0
CUST-001741,65,120.1,7265.42,two-year,none,1,false,2025-04-03,0
CUST-001742,72,115.64,7866.41,month-to-month,dsl,10,true,2024-08-30,0
CUST-001743,6,104.22,584.34,one-year,fiber,4,true,2023-01-25,0
CUST-001744,42,46.83,2049.51,month-to-month,dsl,6,true,2024-04-13,0
CUST-001745,62,82.42,5056.44,two-year,dsl,10,true,2023-09-12,0
CUST-001746,3,100.51,310.15,month-to-month,dsl,4,true,2023-11-07,0
CUST-001747,20,32.64,623.56,two-year,none,10,true,2024-03-09,0
CUST-001748,35,74.27,2348.24,one-year,dsl,0,true,2023-11-06,0
CUST-001749,15,139.52,2117.16,one-year,dsl,10,true,2024-05-02,0
CUST-001750,30,79.18,2453.71,month-to-month,dsl,8,true,2023-01-24,0
CUST-001751,19,48.01,875.37,one-year,dsl,6,false,2024-05-24,0
CUST-001752,22,146.48,3179.1,one-year,fiber,0,true,2025-02-27,0
CUST-001753,61,46.35,2657.97,two-year,fiber,10,true,2025-06-11,0
CUST-001754,0,149.46,135.5,two-year,fiber,9,true,2024-03-21,1
CUST-001755,29,113.02,3314.88,two-year,fiber,4,true,2024-09-04,0
CUST-001756,20,68.52,1418.74,one-year,none,8,true,2023-11-25,0
CUST-001757,22,95.43,2006.7,one-year,fiber,5,true,2023-06-01,0
CUST-001758,69,73.02,5261.12,one-year,none,1,true,2023-05-21,0
CUST-001759,59,78.6,4548.74,one-year,none,10,true,2023-02-13,0
CUST-001760,43,90.23,3976.12,two-year,dsl,2,true,2024-08-10,0
CUST-001761,50,30.63,1474.6,month-to-month,none,1,true,2024-07-11,0
CUST-001762,0,53.11,52.18,month-to-month,none,2,true,2024-12-01,0
CUST-001763,14,62.31,894.56,one-year,fiber,5,true,2024-02-09,0
CUST-001764,44,117.48,5185.51,one-year,dsl,1,true,2024-10-21,0
CUST-001765,0,136.11,142.29,two-year,dsl,1,true,2023-03-15,0
CUST-001766,51,59.37,2820.12,one-year,dsl,10,false,2025-04-14,0
CUST-001767,37,35.74,1226.98,month-to-month,dsl,10,false,2023-09-17,0
CUST-001768,45,106.01,4300.97,month-to-month,fiber,9,true,2024-02-02,0
CUST-001769,61,102.58,6188.55,one-year,fiber,10,true,2023-02-02,0
CUST-001770,32,111.08,3658.27,one-year,dsl,6,true,2025-02-27,0
CUST-001771,44,143.39,6326.37,two-year,none,0,true,2024-05-14,0
CUST-001772,32,90.69,2647.99,month-to-month,fiber,10,true,2024-04-10,1
CUST-001773,60,24.46,1389.04,one-year,dsl,7,true,2024-02-25,0
CUST-001774,3,141.62,410.7,two-year,dsl,8,true,2023-10-09,0
CUST-001775,6,52.92,291.37,one-year,none,8,true,2024-04-07,0
CUST-001776,37,98.15,3500.85,month-to-month,dsl,10,true,2025-05-07,0
CUST-001777,31,20.74,653.46,one-year,fiber,10,true,2025-03-02,0
CUST-001778,28,64.21,1802.29,one-year,dsl,7,true,2024-03-31,0
CUST-001779,21,38.1,808.94,month-to-month,dsl,9,true,2024-03-24,1
CUST-001780,2,112.09,231.95,two-year,fiber,5,true,2023-04-19,0
CUST-001781,55,92.45,4898.33,month-to-month,fiber,1,false,2025-06-17,0
CUST-001782,51,85.92,4103.6,one-year,fiber,2,false,2023-06-15,0
CUST-001783,25,77.99,2046.22,month-to-month,none,5,true,2024-05-04,0
CUST-001784,52,35.06,1651.68,two-year,dsl,3,false,2023-05-17,0
CUST-001785,47,27.8,1330.4,one-year,dsl,1,true,2023-09-30,0
CUST-001786,17,61.54,979.8,month-to-month,fiber,7,true,2023-07-13,1
CUST-001787,27,32.88,850.63,one-year,fiber,10,true,2025-05-29,0
CUST-001788,16,131.52,1939.78,month-to-month,none,1,true,2023-03-16,0
CUST-001789,52,129.17,6409.6,month-to-month,none,3,true,2024-02-21,0
CUST-001790,41,121.48,4503.28,one-year,dsl,10,true,2024-01-18,0
CUST-001791,16,82.32,1372.98,two-year,dsl,8,true,2024-10-23,0
CUST-001792,30,97.87,2769.17,two-year,dsl,1,true,2023-02-01,0
CUST-001793,18,120.48,1964.77,two-year,dsl,4,true,2024-04-20,0
CUST-001794,68,98.69,6965.26,one-year,fiber,7,true,2024-01-31,0
